id,customer_name,sentiment,csat_score,date,reason,customer_city,customer_state,channel,response_time,call_duration_mins,center_city,center_state,customer_state_abbrev,month,day
BNK-94437189-Y-136885-3C,Paxon Kempson,Very Negative,2.0,2020-10-09,Billing Question,Miami,Florida,Call-Center,Within SLA,10,Los Angeles,California,FL,10,9
VFD-19500495-w-873187-i2,Elvira Scotter,Neutral,6.0,2020-10-09,Service Outage,Shreveport,Louisiana,Email,Within SLA,41,Chicago,Illinois,LA,10,9
IJI-55144159-h-825664-tm,Catha Tirrey,Very Positive,9.0,2020-10-09,Billing Question,Spring,Texas,Call-Center,Below SLA,17,Chicago,Illinois,TX,10,9
DHK-78408947-P-144524-BK,Russell Attride,Very Negative,2.0,2020-10-09,Billing Question,Terre Haute,Indiana,Web,Below SLA,15,Chicago,Illinois,IN,10,9
GOZ-96701434-1-714997-Jm,Cordelie Brisson,Neutral,7.0,2020-10-09,Billing Question,Brooklyn,New York,Chatbot,Within SLA,35,Baltimore,Maryland,NY,10,9
YAI-77447237-x-988809-E5,Jeff Daid,Very Negative,2.0,2020-10-09,Service Outage,San Diego,California,Chatbot,Within SLA,6,Chicago,Illinois,CA,10,9
ATV-89319648-i-355818-xL,Michelina MacTrustam,Negative,5.0,2020-10-09,Billing Question,Roanoke,Virginia,Email,Within SLA,28,Los Angeles,California,VA,10,9
VYE-73145997-N-253826-EG,Amie Villa,Neutral,6.0,2020-10-09,Payments,Cincinnati,Ohio,Call-Center,Below SLA,31,Baltimore,Maryland,OH,10,9
HDF-35580063-o-838955-fC,Lanie Jolliff,Very Negative,2.0,2020-10-09,Payments,Memphis,Tennessee,Call-Center,Within SLA,10,Los Angeles,California,TN,10,9
WIR-71126493-R-375415-lt,Lucky Featley,Neutral,6.0,2020-10-09,Billing Question,Boynton Beach,Florida,Web,Within SLA,42,Baltimore,Maryland,FL,10,9
VNI-80610950-I-879322-z1,Birdie Harrad,Positive,8.0,2020-10-09,Billing Question,Shreveport,Louisiana,Email,Within SLA,21,Chicago,Illinois,LA,10,9
ZES-07894138-z-528635-wA,Hannis Petrello,Negative,5.0,2020-10-09,Billing Question,Minneapolis,Minnesota,Chatbot,Within SLA,35,Los Angeles,California,MN,10,9
XZJ-96722359-5-755895-v4,Livvie Jeste,Negative,5.0,2020-10-09,Billing Question,Saint Petersburg,Florida,Chatbot,Within SLA,14,Baltimore,Maryland,FL,10,9
OFZ-97313457-8-308621-t6,Nicoline Ferentz,Negative,4.0,2020-10-09,Billing Question,South Bend,Indiana,Chatbot,Within SLA,12,Los Angeles,California,IN,10,9
YUU-86598444-D-865120-vN,Aluino Izhak,Positive,8.0,2020-10-09,Billing Question,Phoenix,Arizona,Chatbot,Below SLA,12,Los Angeles,California,AZ,10,9
NHW-83620034-Z-375074-sP,Vassily Denisard,Neutral,6.0,2020-10-09,Payments,Sioux Falls,South Dakota,Call-Center,Within SLA,38,Baltimore,Maryland,SD,10,9
GAK-54944753-t-824289-RW,Bran Jorck,Positive,7.0,2020-10-09,Billing Question,Norcross,Georgia,Chatbot,Below SLA,8,Los Angeles,California,GA,10,9
GCI-51981725-O-408502-gq,Lauretta Lideard,Very Negative,2.0,2020-10-09,Billing Question,Topeka,Kansas,Email,Within SLA,41,Baltimore,Maryland,KS,10,9
KVQ-53060942-a-046788-y7,Peggie Hadley,Very Negative,2.0,2020-10-09,Service Outage,Fresno,California,Chatbot,Within SLA,33,Los Angeles,California,CA,10,9
CDP-02643634-G-324177-F0,Skippy Grinyer,Neutral,6.0,2020-10-09,Billing Question,Round Rock,Texas,Email,Above SLA,23,Baltimore,Maryland,TX,10,9
HJA-11209471-4-842985-hQ,Quent Straine,Very Negative,2.0,2020-10-09,Billing Question,Las Cruces,New Mexico,Email,Above SLA,12,Los Angeles,California,NM,10,9
XFY-93765490-A-615563-O6,Jaclyn Bryson,Negative,5.0,2020-10-09,Service Outage,Denver,Colorado,Email,Within SLA,24,Los Angeles,California,CO,10,9
ZHI-14220253-i-132333-ex,Rockwell Yapp,Neutral,8.0,2020-10-09,Billing Question,New York City,New York,Chatbot,Below SLA,30,Baltimore,Maryland,NY,10,9
HXL-27589953-u-469974-4b,Constancia Jeffreys,Neutral,8.0,2020-10-09,Billing Question,Boston,Massachusetts,Call-Center,Above SLA,19,Baltimore,Maryland,MA,10,9
YQO-50244638-x-357827-ir,Kittie Gronaver,Neutral,8.0,2020-10-09,Billing Question,Madison,Wisconsin,Email,Below SLA,29,Los Angeles,California,WI,10,9
HHT-37067120-n-749798-vl,Keenan Shannon,Very Positive,10.0,2020-10-09,Billing Question,Baltimore,Maryland,Web,Within SLA,23,Los Angeles,California,MD,10,9
JAV-06336864-d-854356-En,Waring Mongan,Very Negative,2.0,2020-10-09,Billing Question,Washington,District of Columbia,Web,Within SLA,27,Los Angeles,California,,10,9
YOZ-15085067-C-618422-Vr,Hedi Laste,Neutral,6.0,2020-10-09,Billing Question,Houston,Texas,Email,Within SLA,33,Los Angeles,California,TX,10,9
FWW-22687827-x-733660-2c,Rollin Warsap,Neutral,6.0,2020-10-09,Billing Question,Portland,Oregon,Web,Within SLA,31,Los Angeles,California,OR,10,9
VXB-61378754-D-364313-BM,Cherye Frosdick,Very Positive,9.0,2020-10-09,Billing Question,Reno,Nevada,Call-Center,Within SLA,38,Los Angeles,California,NV,10,9
MPS-47184376-T-554226-WM,Virgie Osbourne,Neutral,8.0,2020-10-09,Billing Question,Pueblo,Colorado,Email,Above SLA,42,Baltimore,Maryland,CO,10,9
SQE-91096330-F-217848-wo,Rubin Tetsall,Neutral,6.0,2020-10-09,Billing Question,Chicago,Illinois,Chatbot,Below SLA,17,Baltimore,Maryland,IL,10,9
ICO-44700645-T-272005-Gs,Ellynn Tanguy,Neutral,7.0,2020-10-09,Billing Question,Washington,District of Columbia,Chatbot,Within SLA,44,Los Angeles,California,,10,9
XLB-36565381-i-431873-1B,Sherwin Vallantine,Negative,5.0,2020-10-09,Billing Question,Topeka,Kansas,Web,Below SLA,28,Chicago,Illinois,KS,10,9
CGB-66195053-m-264776-xo,Gratia Raccio,Negative,5.0,2020-10-09,Billing Question,Birmingham,Alabama,Email,Within SLA,44,Denver,Colorado,AL,10,9
FDQ-49205508-D-383376-xw,Lara Smallshaw,Negative,6.0,2020-10-09,Billing Question,Chandler,Arizona,Chatbot,Within SLA,43,Baltimore,Maryland,AZ,10,9
JQB-13834326-2-753445-Ac,Alec Hamilton,Neutral,6.0,2020-10-09,Payments,Troy,Michigan,Call-Center,Above SLA,9,Baltimore,Maryland,MI,10,9
GWK-43401625-T-145780-rw,Darcy Faraker,Positive,8.0,2020-10-09,Billing Question,New Haven,Connecticut,Chatbot,Above SLA,19,Baltimore,Maryland,CT,10,9
MSE-73244548-9-443609-dU,Garry Caulcutt,Neutral,6.0,2020-10-09,Billing Question,Dallas,Texas,Web,Within SLA,11,Los Angeles,California,TX,10,9
ZXB-31349071-4-954065-Ce,Sallee Kohlert,Very Negative,2.0,2020-10-09,Billing Question,Knoxville,Tennessee,Web,Within SLA,18,Denver,Colorado,TN,10,9
NHF-72606164-j-973989-Fo,Garreth Do,Negative,5.0,2020-10-09,Service Outage,Charleston,West Virginia,Email,Within SLA,42,Los Angeles,California,WV,10,9
YRZ-84652130-U-496100-5L,Tallia Giacubbo,Neutral,7.0,2020-10-09,Service Outage,Macon,Georgia,Email,Within SLA,36,Baltimore,Maryland,GA,10,9
HSK-44833593-M-334934-hG,Orville Brambley,Very Positive,9.0,2020-10-09,Billing Question,Lubbock,Texas,Web,Below SLA,32,Los Angeles,California,TX,10,9
BYJ-11424132-2-961530-39,Vivianne Belderson,Neutral,7.0,2020-10-09,Billing Question,Tallahassee,Florida,Web,Within SLA,45,Los Angeles,California,FL,10,9
WZG-31278345-4-334136-oC,Paco Bilbrooke,Negative,3.0,2020-10-09,Billing Question,Los Angeles,California,Chatbot,Below SLA,22,Baltimore,Maryland,CA,10,9
AZI-94357711-f-955875-Tq,Loralee Akrigg,Very Positive,10.0,2020-10-09,Billing Question,Knoxville,Tennessee,Web,Within SLA,42,Los Angeles,California,TN,10,9
RJF-00263922-O-647027-TB,Ella Cristoforo,Negative,5.0,2020-10-09,Billing Question,Everett,Washington,Chatbot,Within SLA,35,Los Angeles,California,WA,10,9
FRF-93519484-H-842495-5k,Issi Sprason,Negative,6.0,2020-10-09,Billing Question,Macon,Georgia,Call-Center,Within SLA,17,Denver,Colorado,GA,10,9
YTD-70630244-x-072572-Gv,Miltie Sharman,Very Positive,10.0,2020-10-09,Billing Question,Birmingham,Alabama,Chatbot,Below SLA,27,Los Angeles,California,AL,10,9
QOW-58984963-u-783432-uK,Susette Ledrun,Neutral,6.0,2020-10-09,Billing Question,Vancouver,Washington,Web,Below SLA,20,Baltimore,Maryland,WA,10,9
FMT-92906023-n-442308-5W,Stevy Bleackly,Very Negative,2.0,2020-10-09,Billing Question,Santa Cruz,California,Call-Center,Within SLA,44,Baltimore,Maryland,CA,10,9
LKM-31209035-E-793266-cg,Tandi Philipps,Negative,4.0,2020-10-09,Billing Question,Columbus,Ohio,Web,Above SLA,10,Baltimore,Maryland,OH,10,9
SJV-64561572-K-628719-64,Gwenny Cypler,Negative,5.0,2020-10-09,Billing Question,Alexandria,Virginia,Email,Within SLA,6,Chicago,Illinois,VA,10,9
MPU-23085971-3-842345-Yi,Wilbert Erickssen,Neutral,6.0,2020-10-09,Billing Question,Fort Wayne,Indiana,Email,Within SLA,12,Baltimore,Maryland,IN,10,9
YJO-53447531-W-507957-gv,Teresita Hardern,Neutral,6.0,2020-10-09,Billing Question,Akron,Ohio,Call-Center,Below SLA,39,Baltimore,Maryland,OH,10,9
FXI-38164359-8-293997-RX,Kris Spering,Negative,5.0,2020-10-09,Billing Question,Reston,Virginia,Call-Center,Within SLA,24,Los Angeles,California,VA,10,9
IUH-41868041-3-010591-AH,Sollie Borge,Negative,5.0,2020-10-09,Billing Question,Cambridge,Massachusetts,Email,Within SLA,5,Chicago,Illinois,MA,10,9
XUQ-42153304-1-713593-bA,Giselle Goldhill,Negative,4.0,2020-10-09,Billing Question,Columbus,Ohio,Chatbot,Within SLA,15,Los Angeles,California,OH,10,9
ASZ-78877682-d-095800-pY,Alfons Gulberg,Very Negative,2.0,2020-10-09,Payments,Evansville,Indiana,Call-Center,Within SLA,17,Los Angeles,California,IN,10,9
SEQ-80912790-7-987628-JU,Nadine Hatje,Negative,5.0,2020-10-09,Billing Question,San Francisco,California,Call-Center,Within SLA,30,Baltimore,Maryland,CA,10,9
OPW-74702072-B-386722-hY,Aldon De la Eglise,Very Positive,9.0,2020-10-09,Payments,Saint Louis,Missouri,Call-Center,Above SLA,7,Baltimore,Maryland,MO,10,9
ZJU-66078461-6-943054-zK,Arlen Watling,Very Negative,2.0,2020-10-09,Payments,Philadelphia,Pennsylvania,Call-Center,Within SLA,44,Los Angeles,California,PA,10,9
MWN-00656157-D-072318-s6,Stirling Melonby,Negative,5.0,2020-10-09,Billing Question,Jackson,Mississippi,Web,Within SLA,13,Los Angeles,California,MS,10,9
AKA-21920111-n-057542-f2,Jaquith Losseljong,Neutral,6.0,2020-10-09,Billing Question,Austin,Texas,Call-Center,Within SLA,22,Baltimore,Maryland,TX,10,9
NCU-08277743-a-789989-mZ,Shelby Dorrell,Negative,3.0,2020-10-09,Billing Question,Tempe,Arizona,Email,Within SLA,5,Los Angeles,California,AZ,10,9
XWJ-24298767-z-086218-RU,Fleurette Hurlin,Negative,5.0,2020-10-09,Payments,Springfield,Illinois,Call-Center,Within SLA,44,Chicago,Illinois,IL,10,9
GYO-41143267-b-619888-oh,Linette Paulucci,Neutral,6.0,2020-10-09,Billing Question,Lansing,Michigan,Chatbot,Within SLA,37,Baltimore,Maryland,MI,10,9
RLZ-56890304-Q-847637-Ne,Brigham Matei,Positive,8.0,2020-10-09,Billing Question,Louisville,Kentucky,Call-Center,Within SLA,12,Los Angeles,California,KY,10,9
ISB-37806953-m-301940-3G,Roseline Dockrey,Positive,8.0,2020-10-09,Service Outage,Corpus Christi,Texas,Web,Within SLA,6,Chicago,Illinois,TX,10,9
VGT-42225195-D-718901-xV,Adara Soffe,Neutral,6.0,2020-10-09,Billing Question,New York City,New York,Call-Center,Above SLA,30,Los Angeles,California,NY,10,9
HLZ-26873192-n-536841-yX,Vanessa Hindsberg,Negative,5.0,2020-10-09,Billing Question,Dallas,Texas,Web,Within SLA,15,Los Angeles,California,TX,10,9
SBC-56813309-o-503298-Zs,Tanitansy Cawthorn,Negative,3.0,2020-10-09,Billing Question,Vienna,Virginia,Email,Within SLA,16,Chicago,Illinois,VA,10,9
TLA-71098611-D-341637-MP,Dill Ocklin,Very Positive,9.0,2020-10-09,Billing Question,Jackson,Mississippi,Web,Within SLA,32,Baltimore,Maryland,MS,10,9
QIW-29952753-T-937404-5Z,Lincoln Works,Positive,9.0,2020-10-09,Billing Question,Fresno,California,Call-Center,Above SLA,41,Baltimore,Maryland,CA,10,9
VYG-16146059-5-878949-Ju,Easter Goding,Neutral,6.0,2020-10-09,Billing Question,Omaha,Nebraska,Email,Above SLA,29,Baltimore,Maryland,NE,10,9
YSX-04651432-P-094315-ij,Vanny Fawks,Very Negative,2.0,2020-10-09,Billing Question,White Plains,New York,Web,Within SLA,5,Baltimore,Maryland,NY,10,9
TVY-39828661-S-166462-oU,Robinetta Tantum,Neutral,6.0,2020-10-09,Billing Question,Wilmington,Delaware,Chatbot,Below SLA,8,Los Angeles,California,DE,10,9
AIL-21152814-d-948025-n4,Evvy Strodder,Very Negative,2.0,2020-10-09,Billing Question,Atlanta,Georgia,Chatbot,Below SLA,18,Los Angeles,California,GA,10,9
OBO-01371058-s-221538-Xh,Brit Bambra,Very Positive,9.0,2020-10-09,Billing Question,Palo Alto,California,Call-Center,Within SLA,15,Los Angeles,California,CA,10,9
UEO-16161945-q-184381-9I,Ferdinand Reilingen,Very Negative,2.0,2020-10-09,Payments,Inglewood,California,Call-Center,Below SLA,10,Baltimore,Maryland,CA,10,9
WSS-14700987-Z-005329-wE,Biddie Rampley,Very Positive,10.0,2020-10-09,Payments,Jersey City,New Jersey,Call-Center,Above SLA,25,Los Angeles,California,NJ,10,9
WFZ-43564472-j-742974-Pe,Lewie Eburne,Negative,5.0,2020-10-09,Payments,Shreveport,Louisiana,Call-Center,Within SLA,33,Baltimore,Maryland,LA,10,9
UVX-76831932-z-684887-n6,Issy Beevers,Neutral,6.0,2020-10-09,Billing Question,Shreveport,Louisiana,Email,Within SLA,38,Los Angeles,California,LA,10,9
RGH-36782273-p-027825-Da,Chalmers Gumm,Negative,5.0,2020-10-09,Payments,Washington,District of Columbia,Call-Center,Above SLA,20,Chicago,Illinois,,10,9
JPY-15121067-b-927512-Bp,Jacquelyn De la Harpe,Negative,5.0,2020-10-09,Billing Question,Bakersfield,California,Call-Center,Within SLA,23,Baltimore,Maryland,CA,10,9
VWJ-67814453-M-492270-2W,Lavena Kopf,Negative,6.0,2020-10-09,Billing Question,Los Angeles,California,Call-Center,Above SLA,45,Los Angeles,California,CA,10,9
XPD-71519559-D-510196-lM,Scot Hows,Negative,6.0,2020-10-10,Billing Question,Nashville,Tennessee,Email,Within SLA,26,Chicago,Illinois,TN,10,10
CAP-01882406-l-944446-2l,Bealle Turton,Very Positive,9.0,2020-10-10,Payments,Duluth,Minnesota,Call-Center,Within SLA,34,Los Angeles,California,MN,10,10
RCI-80407087-w-579179-71,Jessie Daughtry,Very Negative,2.0,2020-10-10,Service Outage,Largo,Florida,Chatbot,Within SLA,37,Los Angeles,California,FL,10,10
IDH-28933415-N-228707-I5,Sly Riediger,Positive,9.0,2020-10-10,Billing Question,Flint,Michigan,Chatbot,Within SLA,22,Baltimore,Maryland,MI,10,10
VQH-54733121-j-868819-V4,Marcelia Pelling,Neutral,6.0,2020-10-10,Payments,Herndon,Virginia,Call-Center,Within SLA,6,Los Angeles,California,VA,10,10
GWN-68634527-U-883432-dr,Maible Rapa,Neutral,5.0,2020-10-10,Payments,Odessa,Texas,Call-Center,Within SLA,15,Los Angeles,California,TX,10,10
FPQ-95362278-u-768282-sI,Zita Moncaster,Positive,7.0,2020-10-10,Billing Question,Milwaukee,Wisconsin,Email,Within SLA,16,Chicago,Illinois,WI,10,10
OQA-17129342-Y-692676-u5,Linell Hunday,Neutral,8.0,2020-10-10,Billing Question,Los Angeles,California,Chatbot,Within SLA,10,Los Angeles,California,CA,10,10
SGG-86018670-w-016601-gj,Kiele Stelfox,Neutral,6.0,2020-10-10,Billing Question,San Diego,California,Web,Within SLA,11,Los Angeles,California,CA,10,10
JTW-10852445-8-321155-vP,Imogene Kener,Neutral,6.0,2020-10-10,Billing Question,Charleston,West Virginia,Web,Within SLA,32,Baltimore,Maryland,WV,10,10
LMV-97728401-G-664999-yn,Yuri Wrathall,Very Negative,2.0,2020-10-10,Billing Question,New Orleans,Louisiana,Chatbot,Within SLA,29,Baltimore,Maryland,LA,10,10
OGD-13458377-1-398451-Zh,Darrelle Chart,Positive,8.0,2020-10-10,Billing Question,Midland,Michigan,Chatbot,Below SLA,20,Los Angeles,California,MI,10,10
TBJ-00492423-3-660251-yf,Karim Doughty,Very Negative,2.0,2020-10-10,Billing Question,North Hollywood,California,Chatbot,Within SLA,44,Baltimore,Maryland,CA,10,10
ZFD-73824576-u-694895-2V,Lexie Heyward,Neutral,6.0,2020-10-10,Payments,Columbus,Mississippi,Call-Center,Within SLA,10,Los Angeles,California,MS,10,10
BET-34609386-K-368690-2i,Tressa O'Conor,Positive,8.0,2020-10-10,Billing Question,Indianapolis,Indiana,Call-Center,Below SLA,26,Baltimore,Maryland,IN,10,10
HDZ-45121635-q-124331-JQ,Ozzy Bradlaugh,Very Negative,2.0,2020-10-10,Billing Question,Tucson,Arizona,Email,Below SLA,26,Baltimore,Maryland,AZ,10,10
QUE-81589821-S-253633-0F,Luisa Fontenot,Very Positive,9.0,2020-10-10,Service Outage,Charlotte,North Carolina,Email,Below SLA,10,Baltimore,Maryland,NC,10,10
YRO-95217337-8-852984-3y,Wilfrid Josum,Positive,8.0,2020-10-10,Service Outage,Kansas City,Missouri,Email,Below SLA,37,Baltimore,Maryland,MO,10,10
JZH-47717719-t-193056-6y,Hallsy Pahl,Positive,9.0,2020-10-10,Payments,Sarasota,Florida,Call-Center,Above SLA,37,Los Angeles,California,FL,10,10
HEI-01416724-w-679335-EU,Whitney Dabnor,Negative,5.0,2020-10-10,Billing Question,Inglewood,California,Email,Within SLA,21,Baltimore,Maryland,CA,10,10
BBZ-79201093-F-279664-XM,Franciskus Ramage,Very Negative,2.0,2020-10-10,Billing Question,Clearwater,Florida,Chatbot,Below SLA,30,Baltimore,Maryland,FL,10,10
IZN-75396941-R-680318-a8,Rocky Penkethman,Neutral,6.0,2020-10-10,Service Outage,Spokane,Washington,Web,Above SLA,11,Los Angeles,California,WA,10,10
OIS-98877204-q-929320-ed,Ilyssa Sudy,Very Positive,9.0,2020-10-10,Service Outage,Youngstown,Ohio,Chatbot,Above SLA,21,Los Angeles,California,OH,10,10
TZS-50103958-l-380948-X0,Pasquale Habershon,Negative,5.0,2020-10-10,Billing Question,Jamaica,New York,Call-Center,Below SLA,12,Denver,Colorado,NY,10,10
GRI-18570282-m-065920-M3,Davey Chatt,Neutral,7.0,2020-10-10,Billing Question,Dallas,Texas,Web,Within SLA,35,Los Angeles,California,TX,10,10
BGS-92334344-P-183783-mW,Jandy Tivnan,Positive,8.0,2020-10-10,Payments,Charlotte,North Carolina,Call-Center,Below SLA,20,Baltimore,Maryland,NC,10,10
XKJ-38899654-T-114253-3J,Charil Murrison,Positive,8.0,2020-10-10,Billing Question,Lansing,Michigan,Chatbot,Within SLA,40,Baltimore,Maryland,MI,10,10
VVW-82884696-M-219232-Y9,Shaine Pickard,Neutral,6.0,2020-10-10,Billing Question,Orlando,Florida,Email,Below SLA,32,Denver,Colorado,FL,10,10
IAY-27136753-v-293441-wC,Fancie Forrestor,Very Negative,2.0,2020-10-10,Billing Question,Boulder,Colorado,Call-Center,Within SLA,31,Los Angeles,California,CO,10,10
OME-09371685-B-093460-do,Arleen Epilet,Neutral,5.0,2020-10-10,Billing Question,Austin,Texas,Web,Within SLA,45,Los Angeles,California,TX,10,10
KBR-46289299-7-677508-bh,Izaak Burchard,Positive,8.0,2020-10-10,Service Outage,Boulder,Colorado,Chatbot,Within SLA,15,Chicago,Illinois,CO,10,10
WPN-26731271-L-872008-ID,Baron Thick,Very Positive,9.0,2020-10-10,Billing Question,Hot Springs National Park,Arkansas,Email,Above SLA,5,Baltimore,Maryland,AR,10,10
WYS-41800069-x-607827-ZN,Levin Tittershill,Very Negative,2.0,2020-10-10,Billing Question,San Francisco,California,Call-Center,Below SLA,30,Chicago,Illinois,CA,10,10
FML-15578259-A-474970-76,Jefferson Bassill,Positive,8.0,2020-10-10,Billing Question,San Jose,California,Web,Below SLA,11,Chicago,Illinois,CA,10,10
BYX-07911644-V-549453-mz,Yasmin Glasard,Neutral,6.0,2020-10-10,Billing Question,Oklahoma City,Oklahoma,Email,Within SLA,32,Los Angeles,California,OK,10,10
ZHL-09582147-k-485866-vQ,Rici Purkis,Very Negative,3.0,2020-10-10,Billing Question,Riverside,California,Web,Above SLA,26,Baltimore,Maryland,CA,10,10
DEI-78802957-f-456590-xP,Aeriell Perutto,Positive,8.0,2020-10-10,Billing Question,El Paso,Texas,Web,Below SLA,28,Los Angeles,California,TX,10,10
KWJ-61919214-D-265703-xF,Skyler Rawlence,Neutral,7.0,2020-10-10,Billing Question,Las Vegas,Nevada,Email,Above SLA,45,Baltimore,Maryland,NV,10,10
GEU-13050578-6-474157-RS,Vern Duddan,Negative,5.0,2020-10-10,Billing Question,Springfield,Illinois,Call-Center,Within SLA,27,Los Angeles,California,IL,10,10
IYA-39635218-Q-665640-EO,Abdul Bradbrook,Very Positive,9.0,2020-10-10,Billing Question,Boston,Massachusetts,Chatbot,Above SLA,22,Los Angeles,California,MA,10,10
PHR-05747638-k-033419-ge,Kitty Mace,Negative,5.0,2020-10-10,Service Outage,Gary,Indiana,Chatbot,Within SLA,20,Los Angeles,California,IN,10,10
KPE-81150627-t-579038-vh,Bradney Joan,Positive,7.0,2020-10-10,Billing Question,Lancaster,Pennsylvania,Email,Above SLA,26,Los Angeles,California,PA,10,10
USJ-85022029-e-147638-CH,Chrissie Selwin,Negative,5.0,2020-10-10,Service Outage,Indianapolis,Indiana,Web,Within SLA,8,Baltimore,Maryland,IN,10,10
ZJE-82114536-F-704230-Le,Raquel Wellwood,Positive,8.0,2020-10-10,Billing Question,Springfield,Virginia,Web,Above SLA,22,Denver,Colorado,VA,10,10
CFN-75635499-r-389285-Ao,Carlynne Antonognoli,Neutral,6.0,2020-10-10,Billing Question,Houston,Texas,Call-Center,Within SLA,6,Denver,Colorado,TX,10,10
FVN-19096462-S-160539-qt,Sandye Croll,Negative,5.0,2020-10-10,Service Outage,New York City,New York,Email,Within SLA,34,Los Angeles,California,NY,10,10
VMI-09524319-8-614014-yb,Ethelyn Sweet,Very Negative,2.0,2020-10-10,Billing Question,Albany,New York,Call-Center,Within SLA,32,Los Angeles,California,NY,10,10
SGA-79234015-S-792517-Sc,Halette Parratt,Negative,5.0,2020-10-10,Billing Question,Los Angeles,California,Email,Within SLA,45,Los Angeles,California,CA,10,10
PNU-57525724-V-516782-sR,Zak Monget,Very Negative,2.0,2020-10-10,Billing Question,Fort Lauderdale,Florida,Web,Within SLA,20,Los Angeles,California,FL,10,10
IFI-39744573-t-882794-vR,Ellerey Cheves,Negative,5.0,2020-10-10,Billing Question,Little Rock,Arkansas,Chatbot,Within SLA,41,Los Angeles,California,AR,10,10
EZN-21661890-H-876674-Aw,Ardelis Haggard,Negative,5.0,2020-10-10,Billing Question,Louisville,Kentucky,Web,Within SLA,33,Baltimore,Maryland,KY,10,10
GVK-92708661-c-193435-1J,Reina Milton-White,Negative,5.0,2020-10-10,Payments,Fresno,California,Call-Center,Within SLA,26,Los Angeles,California,CA,10,10
BLC-93450983-g-960577-nm,Starr Jozwicki,Positive,8.0,2020-10-10,Service Outage,Miami,Florida,Email,Below SLA,45,Baltimore,Maryland,FL,10,10
KBA-15552093-t-283446-fL,Sigvard Kertess,Neutral,6.0,2020-10-10,Billing Question,Washington,District of Columbia,Web,Within SLA,30,Chicago,Illinois,,10,10
CZN-98106173-U-333601-sZ,Alvis Pengelley,Negative,5.0,2020-10-10,Billing Question,San Diego,California,Call-Center,Within SLA,22,Los Angeles,California,CA,10,10
LMP-36699189-X-408105-JA,Marigold Withers,Negative,5.0,2020-10-10,Billing Question,Savannah,Georgia,Web,Within SLA,21,Los Angeles,California,GA,10,10
